"TOA5","CR1000","CR1000","23835","CR1000.Std.16","CPU:GOES Swiss Camp 09.CR1","26033","Table046"
"TIMESTAMP","RECORD","LoggerID","Year","Day_of_Year","Hour","sw_in_Avg","sw_ref_Avg","net_rad_Avg","tc_snow_Avg(1)","tc_snow_Avg(2)","tc_snow_Avg(3)","tc_snow_Avg(4)","tc_snow_Avg(5)","tc_snow_Avg(6)","tc_snow_Avg(7)","tc_snow_Avg(8)","tc_snow_Avg(9)","tc_snow_Avg(10)","tc_air_Avg(1)","tc_air_Avg(2)","t_air_Avg(1)","t_air_Avg(2)","rh_Avg(1)","rh_Avg(2)","U_Avg(1)","U_Avg(2)","Dir_Avg(1)","Dir_Avg(2)","pressure_Avg","SD_1_Avg","SD_2_Avg","sw_in_Max","sw_in_Std","net_rad_Std","tc_air_Max(1)","tc_air_Max(2)","tc_air_Min(1)","tc_air_Min(2)","U_Max(1)","U_Max(2)","U_Std(1)","U_Std(2)","TRef_Avg","uv_Avg","L_in_Avg","T_surf1_Avg","T_surf2_Avg","Battery"
"2016-04-15 00:00:00",61,1,2016,106,0,0.026,0.031,0.061,"NAN","NAN","NAN",-6.549,-6.974,-7.427,"NAN",-6.272,-9.3,-9.55,-3.75,-3.748,-3.679,-3.416,108.9,100,0,3.46,45.06,246.9,490.5,1.062,0.996,0.051,0.012,0.051,-3.512,-3.529,-3.871,-3.867,0,4.769,0,0.475,-3.311,"NAN","NAN",13.93,-3.687,13.12
"2016-04-15 01:00:00",62,1,2016,106,1,0.011,0,-0.002,"NAN","NAN","NAN",-6.545,-6.968,-7.425,"NAN",-6.28,-9.3,-9.54,-3.465,-3.451,-3.433,-3.152,109.1,100.4,0,3.557,66.05,229.8,490,1.058,1.008,0.014,0.002,0.037,-2.95,-2.911,-3.745,-3.745,0,5.9,0,0.842,-3.443,"NAN","NAN",10.99,-3.339,13.02
"2016-04-15 02:00:00",63,1,2016,106,2,0.011,0,-0.009,"NAN","NAN","NAN",-6.557,-6.988,-7.443,"NAN",-6.33,-9.32,-9.54,-2.017,-2.004,-2.022,-1.751,110.8,101.8,0,4.637,136.1,151.6,489.3,1.058,1.01,0.014,0.002,0.02,-1.551,-1.535,-2.997,-2.993,0,6.527,0,0.652,-2.735,"NAN","NAN",12.88,-1.986,12.95
"2016-04-15 03:00:00",64,1,2016,106,3,0.014,0,0.021,"NAN","NAN","NAN",-6.541,-6.979,-7.427,"NAN",-6.301,-9.3,-9.51,-1.501,-1.493,-1.488,-1.238,111.4,102.4,0,6.048,165.8,180,488.5,1.06,1.018,0.017,0.002,0.017,-1.409,-1.401,-1.607,-1.606,0,8.14,0,0.671,-1.712,"NAN","NAN",19.29,-1.481,12.9
"2016-04-15 04:00:00",65,1,2016,106,4,0.016,0,0.033,"NAN","NAN","NAN",-6.514,-6.954,-7.398,"NAN",-6.253,-9.27,-9.48,-1.678,-1.668,-1.691,-1.406,111.2,101.9,0,6.059,168.7,182.8,487.8,1.062,0.928,0.02,0.001,0.007,-1.516,-1.51,-1.899,-1.893,0,7.33,0,0.467,-1.441,"NAN","NAN",23.2,-1.649,12.87
"2016-04-15 05:00:00",66,1,2016,106,5,0.014,0,0.024,"NAN","NAN","NAN",-6.503,-6.938,-7.383,"NAN",-6.221,-9.25,-9.47,-2.443,-2.431,-2.397,-2.129,110.3,101.4,0,5.242,178.3,192.2,487.4,1.062,0.962,0.017,0.002,0.017,-1.903,-1.897,-3.688,-3.706,0,6.599,0,0.617,-1.704,"NAN","NAN",17.94,-2.356,12.86
"2016-04-15 06:00:00",67,1,2016,106,6,0.009,0,0.022,"NAN","NAN","NAN",-6.477,-6.899,-7.349,"NAN",-6.162,-9.21,-9.44,-4.431,-4.49,-4.393,-4.206,108.1,99.5,0,2.54,225.9,238.4,487.4,1.071,0.777,0.014,0.002,0.018,-3.669,-3.704,-4.958,-5.003,0,4.188,0,0.853,-2.964,"NAN","NAN",7.08,-4.501,12.84
"2016-04-15 07:00:00",68,1,2016,106,7,0.008,0.002,0.034,"NAN","NAN","NAN",-6.493,-6.907,-7.362,"NAN",-6.175,-9.22,-9.45,-6.215,-6.265,-6.167,-6,106,97.8,0,1.959,246.3,259,487.3,1.07,0.712,0.01,0.002,0.004,-4.945,-4.992,-6.792,-6.878,0,3.025,0,0.496,-4.545,"NAN","NAN",0.86,-6.353,12.82
"2016-04-15 08:00:00",69,1,2016,106,8,0.027,0.05,-0.001,"NAN","NAN","NAN",-6.513,-6.919,-7.375,"NAN",-6.209,-9.24,-9.46,-7.208,-7.285,-7.144,-7.027,105,97,0,3.104,245.3,257.7,487.5,1.069,0.728,0.058,0.014,0.032,-6.769,-6.853,-7.565,-7.633,0,4.606,0,0.689,-6.071,"NAN","NAN",-1.998,-7.299,12.82
"2016-04-15 09:00:00",70,1,2016,106,9,0.14,0.329,0.02,"NAN","NAN","NAN",-6.52,-6.923,-7.386,"NAN",-6.223,-9.26,-9.47,-8.03,-8.16,-7.966,-7.878,104.3,96,0,5.596,239.3,251,488,1.072,0.955,0.299,0.077,0.02,-7.555,-7.637,-8.68,-8.83,0,7.82,0,1.043,-7.157,"NAN","NAN",-3.658,-8.12,12.88
"2016-04-15 10:00:00",71,1,2016,106,10,0.354,0.854,-0.031,"NAN","NAN","NAN",-6.542,-6.949,-7.41,"NAN",-6.252,-9.28,-9.47,-8.7,-8.99,-8.66,-8.7,103.7,95.4,0,5.484,243.7,255.6,488.7,1.054,0.981,0.533,0.111,0.032,-8.56,-8.84,-8.81,-9.11,0,8.09,0,0.864,-8.13,"NAN","NAN",-4.971,-8.86,12.98
"2016-04-15 11:00:00",72,1,2016,106,11,0.669,1.627,-0.14,"NAN","NAN","NAN",-6.565,-6.974,-7.439,"NAN",-6.305,-9.31,-9.48,-8.28,-8.77,-8.18,-8.42,103.5,95.1,0,3.432,228.6,241.6,489,1.072,0.899,1.005,0.138,0.041,-7.803,-8.34,-8.64,-9.09,0,4.593,0,0.471,-8.26,"NAN","NAN",-4.837,-8.54,13.25
"2016-04-15 12:00:00",73,1,2016,106,12,1.11,2.719,-0.319,"NAN","NAN","NAN",-6.556,-6.967,-7.424,"NAN",-6.3,-9.31,-9.47,-8.04,-8.61,-7.961,-8.17,103.1,94.6,0,4.367,218.8,231.1,489.2,1.069,0.824,1.433,0.141,0.16,-7.762,-8.34,-8.26,-8.97,0,6.161,0,0.857,-7.783,"NAN","NAN",-4.585,-8.27,13.62
"2016-04-15 13:00:00",74,1,2016,106,13,1.36,3.342,-0.44,"NAN","NAN","NAN",-6.557,-6.965,-7.43,"NAN",-6.322,-9.32,-9.46,-7.395,-8.27,-7.273,-7.791,103.3,94.8,0,3.525,217.4,231,489.3,1.075,0.765,1.532,0.09,0.21,-6.527,-7.598,-8.01,-8.8,0,5.063,0,0.739,-7.39,"NAN","NAN",-4.046,-7.752,14.37
"2016-04-15 14:00:00",75,1,2016,106,14,1.289,3.164,0.089,"NAN","NAN","NAN",-6.517,-6.93,-7.389,"NAN",-6.273,-9.31,-9.45,-7.676,-8.07,-7.808,-7.546,102.8,95.5,0,4.27,164.1,178.8,489,1.057,0.666,1.871,0.152,0.062,-7.31,-7.744,-8.15,-8.48,0,6.305,0,1.044,-6.468,"NAN","NAN",-3.536,-7.446,13.82
"2016-04-15 15:00:00",76,1,2016,106,15,1.897,4.674,-0.41,"NAN","NAN","NAN",-6.516,-6.912,-7.377,"NAN",-6.247,-9.29,-9.43,-7.459,-8.2,-7.509,-7.675,102.8,95.1,0,4.387,201.9,215.5,488.7,1.039,0.804,2.577,0.231,0.423,-7.125,-7.415,-7.858,-9.75,0,6.05,0,0.676,-6.168,"NAN","NAN",-3.732,-7.457,13.6
"2016-04-15 16:00:00",77,1,2016,106,16,1.761,4.34,-0.92,"NAN","NAN","NAN",-6.52,-6.922,-7.387,"NAN",-6.252,-9.27,-9.41,-7.404,-9.01,-7.305,-8.62,103.4,94.7,0,2.389,235.8,248.2,488.4,1.048,0.823,2.849,0.355,0.344,-6.429,-7.665,-8.19,-9.82,0,3.639,0,0.628,-6.333,"NAN","NAN",-4.65,-8.11,13.53
"2016-04-15 17:00:00",78,1,2016,106,17,1.925,4.757,-1.277,"NAN","NAN","NAN",-6.509,-6.91,-7.365,"NAN",-6.219,-9.27,-9.41,-8.65,-9.83,-8.46,-9.38,102,94.1,0,3.263,254.9,268,488.3,1.043,0.742,2.462,0.252,0.24,-7.097,-9.31,-9.47,-10.36,0,4.789,0,0.594,-6.581,"NAN","NAN",-5.377,-8.75,14.53
"2016-04-15 18:00:00",79,1,2016,106,18,1.575,3.876,-0.853,"NAN","NAN","NAN",-6.5,-6.893,-7.36,"NAN",-6.185,-9.23,-9.38,-9.47,-10.5,-9.12,-10.12,102.3,94.2,0,4.445,235.1,248.2,488.4,1.037,0.607,1.976,0.158,0.151,-8.69,-9.99,-10.11,-10.93,0,5.436,0,0.408,-7.583,"NAN","NAN",-6.899,-9.98,13.61
"2016-04-15 19:00:00",80,1,2016,106,19,1.366,3.352,-0.619,"NAN","NAN","NAN",-6.538,-6.936,-7.405,"NAN",-6.235,-9.27,-9.41,-10.11,-10.49,-9.81,-10.21,101.9,94.3,0,4.416,225.4,238,488.4,1.022,0.897,1.586,0.132,0.115,-9.83,-10.2,-10.47,-10.89,0,5.704,0,0.427,-8.97,"NAN","NAN",-7.728,-10.36,14.31
"2016-04-15 20:00:00",81,1,2016,106,20,1.353,3.31,-0.607,"NAN","NAN","NAN",-6.557,-6.958,-7.429,4.731,-6.277,-9.3,-9.42,-10.42,-10.76,-10.02,-10.44,101.8,94.1,0,4.743,228.1,240.4,488.6,1.024,0.918,1.705,0.225,0.193,-10.19,-10.52,-11.04,-11.09,0,6.305,0,0.472,-9.63,"NAN","NAN",-8.12,-10.57,13.81
"2016-04-15 21:00:00",82,1,2016,106,21,0.734,1.779,-0.27,"NAN","NAN","NAN",-6.554,-6.954,-7.42,"NAN",-6.254,-9.3,-9.42,-11.24,-11.47,-11.13,-11.15,101.1,93.8,0,4.703,212.2,224.9,488.8,1.025,0.921,1.073,0.185,0.125,-10.71,-11.07,-11.76,-11.87,0,5.945,0,0.425,-10.24,"NAN","NAN",-8.92,-11.3,13.79
"2016-04-15 22:00:00",83,1,2016,106,22,0.425,1.021,-0.119,"NAN","NAN","NAN",-6.576,-6.976,-7.441,"NAN",-6.278,-9.31,-9.43,-11.79,-11.97,-11.73,-11.66,101.1,93.9,0,3.877,228.9,241.6,488.7,1.034,0.923,0.564,0.128,0.053,-11.43,-11.66,-12.32,-12.51,0,5.233,0,0.558,-11.04,"NAN","NAN",-9.62,-11.85,13.58
"2016-04-15 23:00:00",84,1,2016,106,23,0.098,0.228,0.092,"NAN","NAN","NAN",-6.577,-6.979,-7.444,"NAN",-6.279,-9.3,-9.41,-12.56,-12.59,-12.42,-12.3,100.9,93.9,0,2.416,223.5,235.9,488.6,1.033,0.925,0.177,0.037,0.086,-12.16,-12.28,-13.43,-13.26,0,3.665,0,0.555,-11.73,"NAN","NAN",-10.64,-12.7,13.34
"2016-04-16 00:00:00",85,1,2016,107,0,0.02,0.039,0.101,"NAN","NAN","NAN",-6.586,-6.99,-7.456,"NAN",-6.3,-9.29,-9.4,-13.15,-13.09,-13.08,-12.79,100.6,93.6,0,1.372,244.4,258.4,488.3,1.028,0.836,0.048,0.012,0.022,-13,-12.96,-13.43,-13.3,0,2.012,0,0.254,-12.62,"NAN","NAN",-11.2,-13.12,13.16
"2016-04-16 01:00:00",86,1,2016,107,1,0.004,0.001,0.087,"NAN","NAN","NAN",-6.596,-7.001,-7.468,"NAN",-6.318,-9.31,-9.4,-13.48,-13.37,-13.4,-13.01,100.2,93.5,0,1.225,161.1,172.5,488,1.026,0.918,0.007,0.001,0.019,-13.11,-13.02,-14.13,-14.06,0,1.934,0,0.258,-13.02,"NAN","NAN",-11.66,-13.49,13.04
"2016-04-16 02:00:00",87,1,2016,107,2,0.003,0,0.055,"NAN","NAN","NAN",-6.604,-7.008,-7.473,"NAN",-6.322,-9.32,-9.4,-13.84,-13.83,-13.81,-13.53,100,93.2,0,2.413,104.5,121.1,487.7,1.026,0.916,0.007,0.002,0.017,-13.68,-13.67,-14.06,-14.03,0,2.947,0,0.234,-13.49,"NAN","NAN",-12.06,-13.88,12.96
"2016-04-16 03:00:00",88,1,2016,107,3,0.003,0,0.051,"NAN","NAN","NAN",-6.611,-7.017,-7.483,"NAN",-6.338,-9.33,-9.41,-13.72,-13.73,-13.69,-13.43,100.1,93.3,0,2.713,107.9,125,487.4,1.023,0.915,0.007,0.002,0.017,-13.65,-13.68,-13.78,-13.81,0,3.188,0,0.174,-13.61,"NAN","NAN",-11.96,-13.77,12.91
"2016-04-16 04:00:00",89,1,2016,107,4,0.003,0,0.078,"NAN","NAN","NAN",-6.612,-7.015,-7.482,"NAN",-6.336,-9.32,-9.4,-13.88,-13.86,-13.82,-13.51,99.9,93.2,0,2.289,170.2,185,487.2,1.025,0.77,0.007,0.002,0.03,-13.73,-13.74,-14.15,-14.1,0,4.011,0,0.522,-13.65,"NAN","NAN",-12.18,-13.93,12.87
"2016-04-16 05:00:00",90,1,2016,107,5,0.002,0,0.149,"NAN","NAN","NAN",-6.598,-7.001,-7.465,"NAN",-6.302,-9.31,-9.39,-14.79,-14.75,-14.69,-14.46,99.3,92.8,0,3.155,252.4,265.3,487.2,1.022,0.834,0.007,0.002,0.02,-14.16,-14.12,-15.02,-14.95,0,4.501,0,0.535,-14.05,"NAN","NAN",-13.19,-14.82,12.85
"2016-04-16 06:00:00",91,1,2016,107,6,0.002,0,0.12,"NAN","NAN","NAN",-6.616,-7.02,-7.487,"NAN",-6.335,-9.32,-9.39,-15.21,-15.11,-15.12,-14.78,98.9,92.5,0,1.688,216.8,230.5,487.2,1.023,0.835,0.007,0.002,0.017,-15.01,-14.94,-15.31,-15.24,0,2.555,0,0.378,-14.69,"NAN","NAN",-13.66,-15.19,12.84
"2016-04-16 07:00:00",92,1,2016,107,7,0.006,0.006,0.117,"NAN","NAN","NAN",-6.622,-7.026,-7.49,"NAN",-6.344,-9.33,-9.39,-15.27,-15.23,-15.21,-14.88,98.8,92.3,0,2.488,199.7,213.2,487.1,1.023,0.915,0.014,0.003,0.02,-15.11,-15.08,-15.51,-15.42,0,3.286,0,0.22,-15,"NAN","NAN",-13.78,-15.29,12.82
"2016-04-16 08:00:00",93,1,2016,107,8,0.04,0.087,0.114,"NAN","NAN","NAN",-6.625,-7.027,-7.497,"NAN",-6.35,-9.32,-9.38,-15.65,-15.59,-15.57,-15.26,98.4,92.2,0,2.744,169.9,185.3,487.2,"NAN",0.915,0.099,0.024,0.026,-15.5,-15.4,-15.78,-15.66,0,3.469,0,0.275,-15.26,"NAN","NAN",-14.19,-15.64,12.81
"2016-04-16 09:00:00",94,1,2016,107,9,0.199,0.469,0.144,"NAN","NAN","NAN",-6.63,-7.037,-7.501,"NAN",-6.362,-9.33,-9.37,-15.59,-15.57,-15.54,-15.22,98.3,92.2,0,3.028,157.3,173.6,487.2,"NAN",0.916,0.316,0.065,0.029,-15.5,-15.49,-15.64,-15.62,0,3.672,0,0.21,-15.36,"NAN","NAN",-14.19,-15.58,12.83
"2016-04-16 10:00:00",95,1,2016,107,10,0.612,1.464,0.195,"NAN","NAN","NAN",-6.643,-7.05,-7.515,"NAN",-6.394,-9.35,-9.38,-15.11,-15.07,-15.08,-14.73,98.3,92.2,0,3.14,163.3,179.2,487,1.024,0.918,0.751,0.137,0.028,-14.77,-14.67,-15.57,-15.52,0,4.168,0,0.371,-15.09,"NAN","NAN",-13.69,-14.95,12.89
"2016-04-16 11:00:00",96,1,2016,107,11,1,2.403,0.285,"NAN","NAN","NAN",-6.633,-7.04,-7.508,"NAN",-6.394,-9.37,-9.38,-14.59,-14.27,-14.58,-14,98.1,92.1,0,2.829,186.1,200.6,487,1.025,0.918,1.478,0.321,0.125,-14.01,-13.55,-15.06,-14.76,0,3.724,0,0.319,-14.25,"NAN","NAN",-12.9,-13.89,12.96
"2016-04-16 12:00:00",97,1,2016,107,12,1.23,2.966,0.271,"NAN","NAN","NAN",-6.61,-7.018,-7.486,"NAN",-6.371,-9.34,-9.35,-14.11,-13.71,-14.14,-13.53,98.2,92.5,0,2.569,185.9,200.9,486.9,1.026,0.919,1.413,0.064,0.116,-13.82,-13.52,-14.3,-13.9,0,3.652,0,0.381,-13.03,"NAN","NAN",-12.34,-13.25,13.14
"2016-04-16 13:00:00",98,1,2016,107,13,1.539,3.753,-0.198,"NAN","NAN","NAN",-6.612,-7.022,-7.489,"NAN",-6.384,-9.32,-9.33,-13.53,-13.36,-13.6,-13.22,98.6,92.6,0,2.444,199.2,213.4,487,1.027,0.904,2.157,0.169,0.364,-12.68,-12.69,-14.26,-14,0,3.038,0,0.223,-12.33,"NAN","NAN",-11.79,-12.76,13.96
"2016-04-16 14:00:00",99,1,2016,107,14,1.967,4.791,-0.269,"NAN","NAN","NAN",-6.635,-7.048,-7.522,"NAN",-6.445,-9.29,-9.29,-11.71,-13.17,-11.22,-13.08,101.3,93.1,0,2.006,237.8,250.5,487.1,1.027,0.455,2.942,0.283,0.199,-11.04,-12.18,-12.73,-14.05,0,2.751,0,0.268,-11.21,"NAN","NAN",-11.64,-12.74,14.43
"2016-04-16 15:00:00",100,1,2016,107,15,2.112,5.183,-0.508,"NAN","NAN","NAN",-6.63,-7.047,-7.521,"NAN",-6.451,-9.25,-9.25,-10.43,-11.35,-9.94,-11.46,102,94.4,0,1.635,224.7,238.6,487.1,1.027,0.928,2.989,0.288,0.197,-9.71,-10.67,-11.28,-12.15,0,2.215,0,0.222,-9.75,"NAN","NAN",-10.24,-11.31,13.5
"2016-04-16 16:00:00",101,1,2016,107,16,2.363,5.833,-0.46,"NAN","NAN","NAN",-6.645,-7.071,-7.548,"NAN",-6.505,-9.22,-9.21,-9.28,-9.92,-9.1,-10.18,102.1,95.4,0,1.39,210.4,223.4,486.8,1.028,0.925,3.438,0.357,0.222,-7.941,-8.85,-10.85,-11.04,0,1.993,0,0.336,-8.4,"NAN","NAN",-8.55,-9.26,13.47
"2016-04-16 17:00:00",102,1,2016,107,17,2.288,5.662,-0.401,"NAN","NAN","NAN",-6.618,-7.04,-7.516,"NAN",-6.474,-9.11,-9.13,-11.41,-10.54,-11.62,-10.66,99.6,94.9,0,1.744,189.6,201.3,486.5,1.03,0.928,2.785,0.251,0.163,-10.7,-9.55,-12.11,-11.73,0,2.509,0,0.314,-7.208,"NAN","NAN",-8.5,-8.81,13.49
"2016-04-16 18:00:00",103,1,2016,107,18,1.776,4.329,-0.446,"NAN","NAN","NAN",-6.578,-6.988,-7.459,"NAN",-6.316,-9.11,-9.15,-10.82,-11.23,-11.27,-11.33,100.4,94.3,0,1.318,200.6,209.5,486.5,1.031,0.929,2.496,0.317,0.214,-9.44,-9.85,-11.74,-12.24,0,1.973,0,0.262,-8,"NAN","NAN",-9.19,-9.7,13.47
"2016-04-16 19:00:00",104,1,2016,107,19,1.869,4.479,-0.785,"NAN","NAN","NAN",-6.578,-6.986,-7.454,"NAN",-6.304,-9.13,-9.16,-11.82,-12.22,-11.93,-12.26,99.4,93.8,0,2.107,207.9,219,486.5,1.032,0.93,2.493,0.211,0.294,-10.79,-10.9,-13.08,-13.44,0,3.103,0,0.519,-8.49,"NAN","NAN",-10.05,-10.89,13.45
"2016-04-16 20:00:00",105,1,2016,107,20,1.515,3.342,-0.477,"NAN","NAN","NAN",-6.639,-7.081,-7.556,"NAN",-6.476,-9.14,-9.16,-12.28,-12.2,-12.91,-11.81,99.4,93.2,0,1.01,172.1,184.8,486.4,1.035,0.934,2.14,0.247,0.231,-11.17,-10.63,-13.37,-13.41,0,2.123,0,0.553,-8.95,"NAN","NAN",-9.2,-7.213,13.26
"2016-04-16 21:00:00",106,1,2016,107,21,1.087,2.138,-0.369,"NAN","NAN","NAN",-6.608,-7.048,-7.521,"NAN",-6.409,-9.11,-9.16,-12.31,-12.48,-12.41,-10.97,96.1,92.8,0,0.711,132.2,141.1,486.1,1.038,0.937,1.325,0.142,0.095,-11.43,-11.28,-15.23,-15.8,0,1.104,0,0.152,-8.49,"NAN","NAN",-11.47,-8.08,13.24
"2016-04-16 22:00:00",107,1,2016,107,22,0.64,1.179,-0.042,"NAN","NAN","NAN",-6.502,-6.896,-7.349,"NAN",-6.064,-9.06,-9.15,-19.27,-19.65,-18.57,-18.15,92.6,88.2,0,1.604,63.52,78.96,485.7,1.047,0.719,0.856,0.129,0.091,-15.27,-15.86,-21.06,-21.5,0,2.842,0,0.504,-11.05,"NAN","NAN",-18.48,-16.7,13.52
"2016-04-16 23:00:00",108,1,2016,107,23,0.244,0.554,0.165,"NAN","NAN","NAN",-6.537,-6.915,-7.361,"NAN",-6.044,-9.08,-9.17,-23.4,-23.36,-23.04,-22.51,89.9,86,0,3.18,58.96,78.6,485.1,1.053,0.951,0.418,0.093,0.053,-21,-21.21,-25.09,-24.94,0,4.613,0,0.787,-16.7,"NAN","NAN",-22.93,-22.17,14.03
"2016-04-17 00:00:00",109,1,2016,108,0,0.036,0.096,0.325,"NAN","NAN","NAN",-6.614,-6.998,-7.453,"NAN",-6.188,-9.19,-9.24,-25.36,-25.21,-25.36,-24.87,89.3,86.1,0,4.582,76.87,95.3,484.6,1.056,0.954,0.099,0.024,0.085,-24.51,-24.27,-26.24,-26.02,0,6.422,0,1.229,-22.22,"NAN","NAN",-25.41,-25.09,13.51
"2016-04-17 01:00:00",110,1,2016,108,1,0.004,0.004,0.327,"NAN","NAN","NAN",-6.693,-7.094,-7.554,"NAN",-6.368,-9.33,-9.32,-26.11,-25.87,-26.06,-25.58,88.9,85.7,0,4.393,74.54,93.4,484.2,1.048,0.959,0.01,0.002,0.064,-25.38,-25.1,-26.77,-26.52,0,6.246,0,0.708,-25.23,"NAN","NAN",-26.28,-25.88,13.28
"2016-04-17 02:00:00",111,1,2016,108,2,0.003,0,0.309,"NAN","NAN","NAN",-6.725,-7.127,-7.589,"NAN",-6.43,-9.38,-9.35,-26.42,-26.22,-26.39,-25.94,88.5,85.4,0,4.752,74.69,93.9,484,1.05,0.961,0.003,0,0.035,-25.84,-25.59,-26.86,-26.67,0,5.475,0,0.253,-26.53,"NAN","NAN",-26.6,-26.28,13.13
"2016-04-17 03:00:00",112,1,2016,108,3,0.003,0,0.347,"NAN","NAN","NAN",-6.743,-7.148,-7.61,"NAN",-6.47,-9.42,-9.36,-25.85,-25.56,-25.79,-25.3,89.2,86,0,4.785,87.1,104.8,483.5,1.052,0.964,0.003,0,0.05,-25.38,-25.13,-26.82,-26.57,0,6.017,0,0.442,-26.76,"NAN","NAN",-26.14,-25.66,13.01
"2016-04-17 04:00:00",113,1,2016,108,4,0.003,0,0.362,"NAN","NAN","NAN",-6.749,-7.152,-7.615,"NAN",-6.481,-9.42,-9.36,-25.53,-25.3,-25.49,-25.01,89.4,86.1,0,5.201,85.7,104.4,483.2,1.043,0.963,0.003,0,0.049,-24.81,-24.51,-26.18,-25.99,0,6.194,0,0.378,-26.46,"NAN","NAN",-25.81,-25.4,12.94
"2016-04-17 05:00:00",114,1,2016,108,5,0.003,0,0.373,"NAN","NAN","NAN",-6.75,-7.158,-7.619,"NAN",-6.486,-9.41,-9.35,-25.19,-25,-25.15,-24.72,89.5,86.1,0,5.946,82.9,100.5,482.9,1.04,0.967,0.003,0,0.042,-24.67,-24.45,-25.69,-25.46,0,7.298,0,0.713,-26.06,"NAN","NAN",-25.4,-25.11,12.89
"2016-04-17 06:00:00",115,1,2016,108,6,0.003,0,0.415,"NAN","NAN","NAN",-6.747,-7.151,-7.614,"NAN",-6.474,-9.4,-9.34,-25.07,-24.92,-24.98,-24.6,89.3,85.8,0,6.498,87.6,105.8,482.5,1.045,0.975,0.003,0,0.029,-24.47,-24.35,-25.52,-25.38,0,7.402,0,0.354,-25.67,"NAN","NAN",-25.17,-24.98,12.86
"2016-04-17 07:00:00",116,1,2016,108,7,0.008,0.013,0.432,"NAN","NAN","NAN",-6.732,-7.136,-7.597,"NAN",-6.446,-9.38,-9.32,-25.48,-25.35,-25.42,-25.05,88.7,85.2,0,6.952,88.8,107.7,482.3,1.027,0.979,0.024,0.005,0.022,-25.18,-25.06,-25.85,-25.7,0,7.918,0,0.362,-25.76,"NAN","NAN",-25.5,-25.35,12.84
"2016-04-17 08:00:00",117,1,2016,108,8,0.104,0.291,0.602,"NAN","NAN","NAN",-6.756,-7.161,-7.623,-18.88,-6.496,-9.42,-9.34,-24.62,-24.48,-24.5,-24.14,89.3,85.4,0,7.196,92.4,110.7,481.9,1.059,0.957,0.238,0.069,0.154,-24.19,-24.06,-25.43,-25.27,0,8.19,0,0.374,-25.59,"NAN","NAN",-24.54,-24.37,12.84
"2016-04-17 09:00:00",118,1,2016,108,9,0.423,1.113,1.042,"NAN","NAN","NAN",-6.744,-7.149,-7.61,"NAN",-6.488,-9.44,-9.34,-24.17,-24.03,-23.97,-23.53,89.3,85.2,0,8.37,94.1,112.9,481.7,1.086,0.98,0.629,0.114,0.117,-23.75,-23.65,-24.56,-24.41,0,9.9,0,0.611,-24.48,"NAN","NAN",-23.5,-23.56,12.91
"2016-04-17 10:00:00",119,1,2016,108,10,0.854,2.21,1.334,"NAN","NAN","NAN",-6.721,-7.125,-7.584,"NAN",-6.456,-9.43,-9.32,-23.58,-23.51,-23.33,-22.89,89.7,84.7,0,8.59,95.6,113.3,481.4,1.106,1.038,1.088,0.132,0.054,-23.26,-23.26,-23.85,-23.75,0,9.94,0,0.49,-23.21,"NAN","NAN",-22.47,-22.7,13.01
"2016-04-17 11:00:00",120,1,2016,108,11,1.333,3.358,1.576,"NAN","NAN","NAN",-6.705,-7.107,-7.563,"NAN",-6.435,-9.41,-9.3,-22.8,-22.83,-22.47,-22.24,89.9,85,0,8.69,97.3,114.4,481,"NAN",1.028,1.581,0.143,0.076,-22.23,-22.3,-23.32,-23.28,0,10.78,0,0.655,-22.15,"NAN","NAN",-21.61,-21.74,13.14
"2016-04-17 12:00:00",121,1,2016,108,12,1.799,4.425,1.695,"NAN","NAN","NAN",-6.697,-7.105,-7.569,"NAN",-6.469,-9.38,-9.28,-21.56,-21.64,-21.26,-21.09,90.8,85.9,0,8.31,100.5,117.6,480.8,"NAN",0.964,1.996,0.123,0.052,-20.87,-20.96,-22.21,-22.28,0,10.02,0,0.548,-20.84,"NAN","NAN",-20.1,-20.28,13.3
"2016-04-17 13:00:00",122,1,2016,108,13,2.141,5.37,1.541,"NAN","NAN","NAN",-6.738,-7.161,-7.633,"NAN",-6.569,-9.33,-9.23,-20.01,-20.14,-19.7,-19.55,91.6,86.3,0,7.804,99.8,117.1,480.8,1.1,1.019,2.281,0.084,0.071,-19.5,-19.65,-20.88,-20.97,0,9.79,0,0.629,-19.16,"NAN","NAN",-18.21,-18.51,13.5
"2016-04-17 14:00:00",123,1,2016,108,14,2.403,6.121,1.356,"NAN","NAN","NAN",-6.747,-7.168,-7.637,"NAN",-6.577,-9.26,-9.16,-18.92,-19.12,-18.63,-18.46,91.8,86.5,0,7.785,100.9,118.8,480.6,0.985,1.031,2.512,0.065,0.072,-18.35,-18.59,-19.53,-19.7,0,9.26,0,0.567,-17.19,"NAN","NAN",-16.92,-17.36,13.69
"2016-04-17 15:00:00",124,1,2016,108,15,2.584,6.606,1.229,"NAN","NAN","NAN",-6.732,-7.155,-7.628,"NAN",-6.568,-9.2,-9.11,-17.81,-18.11,-17.55,-17.31,91.8,87,0,7.697,103.6,121.5,480.3,0.998,1.031,2.641,0.037,0.09,-17.26,-17.57,-18.42,-18.67,0,9.24,0,0.568,-15.56,"NAN","NAN",-15.72,-16.2,13.96
