day_of_year,hour,r1,r2,r3,NR
191,1000,3.722,3.762,2.899,3.404
191,1100,3.521,3.533,2.702,2.671
191,1200,5.438,5.385,4.071,6.158
191,1300,4.713,4.649,3.491,4.198
191,1400,5.806,5.673,4.188,5.927
191,1500,6.783,6.616,4.801,8.23
191,1600,7.14,6.958,5.015,9.92
191,1700,6.409,6.234,4.474,7.8
191,1800,5.781,5.612,4.054,5.964
191,1900,4.951,4.819,3.522,3.968
191,2000,4.024,3.932,2.932,1.706
191,2100,3.064,2.99,2.289,-.474
191,2200,2.175,2.107,1.658,-2.197
191,2300,1.404,.785,1.084,-3.475
192,0,.807,.784,.638,-4.49
192,100,.347,.371,.33,-5.011
192,200,.128,.171,.148,-4.741
192,300,.112,.156,.141,-4.635
192,400,.141,.149,.122,-2.171
192,500,.553,.572,.479,-.347
192,600,.788,.828,.663,-.705
192,700,.922,.957,.771,-1.898
192,800,2.099,2.158,1.767,-1.259
192,900,3.146,3.222,2.592,.435
192,1000,4.022,4.05,3.232,2.331
192,1100,4.95,4.934,3.822,4.178
192,1200,5.725,5.646,4.319,6.03
192,1300,6.319,6.172,4.638,7.51
192,1400,6.667,6.493,4.778,8.35
192,1500,7.01,6.85,4.96,9.15
192,1600,6.386,6.257,4.565,8.24
192,1700,4.989,4.954,3.749,5.543
192,1800,4.675,4.614,3.472,5.292
192,1900,4.233,4.139,3.084,3.427
192,2000,2.526,2.516,1.932,1.518
192,2100,2.036,2.058,1.597,2.329
192,2200,1.463,1.437,1.137,.629
192,2300,1.65,1.081,1.25,-.818
193,0,.756,.738,.6,-2.74
193,100,.351,.376,.333,-4.407
193,200,.131,.205,.187,-4.509
193,300,.118,.167,.152,-4.326
193,400,.201,.221,.203,-4.314
193,500,.402,.425,.379,-4.137
193,600,.848,.878,.726,-3.356
193,700,1.464,1.505,1.24,-2.275
193,800,2.227,2.29,1.857,-.898
193,900,3.1,3.177,2.518,.757
193,1000,3.998,4.02,3.167,2.854
193,1100,4.934,4.919,3.75,4.746
193,1200,5.71,5.632,4.251,6.538
193,1300,6.322,6.177,4.61,7.89
193,1400,6.68,6.505,4.784,8.59
193,1500,6.772,6.615,4.785,8.88
193,1600,6.648,6.481,4.665,8.95
193,1700,6.199,6.034,4.349,7.95
193,1800,5.576,5.417,3.928,6.147
193,1900,4.779,4.653,3.411,4.283
193,2000,3.873,3.784,2.831,2.143
193,2100,2.932,2.861,2.2,-.019
193,2200,2.065,1.999,1.58,-1.731
193,2300,1.295,.753,1.003,-2.997
194,0,.717,.695,.575,-4.049
194,100,.327,.35,.315,-4.566
194,200,.132,.196,.178,-4.457
194,300,.116,.152,.132,-4.236
194,400,.169,.189,.166,-4.156
194,500,.341,.363,.322,-4.058
194,600,.808,.838,.708,-3.458
194,700,1.429,1.468,1.237,-2.533
194,800,2.198,2.259,1.874,-1.271
194,900,3.073,3.147,2.547,.316
194,1000,3.99,4.022,3.211,2.34
194,1100,4.917,4.903,3.797,4.334
194,1200,5.695,5.618,4.287,6.227
194,1300,6.286,6.145,4.61,7.74
194,1400,6.648,6.476,4.755,8.72
194,1500,6.733,6.58,4.743,9.08
194,1600,6.563,6.401,4.605,9
194,1700,6.167,6.005,4.331,8.06
194,1800,5.563,5.408,3.924,6.269
194,1900,4.766,4.644,3.4,4.463
194,2000,3.853,3.768,2.808,2.333
194,2100,2.921,2.852,2.179,.204
194,2200,2.037,1.973,1.549,-1.561
194,2300,1.299,.759,.998,-2.933
195,0,.721,.7,.575,-4.106
195,100,.315,.336,.303,-4.69
195,200,.122,.183,.168,-4.56
195,300,.107,.149,.135,-4.412
195,400,.181,.201,.186,-4.504
195,500,.37,.391,.356,-4.338
195,600,.8,.829,.702,-3.604
195,700,1.416,1.453,1.223,-2.563
195,800,2.172,2.229,1.851,-1.32
195,900,3.06,3.13,2.536,.207
195,1000,3.966,4.006,3.199,2.179
195,1100,4.904,4.888,3.805,3.926
195,1200,5.701,5.623,4.327,5.67
195,1300,6.299,6.159,4.656,7.15
195,1400,6.673,6.498,4.829,7.94
195,1500,6.782,6.626,4.832,8.29
195,1600,6.638,6.472,4.687,8.37
195,1700,6.241,6.075,4.4,7.53
195,1800,5.552,5.397,3.935,5.654
195,1900,4.79,4.665,3.434,3.915
195,2000,3.873,3.785,2.845,1.778
195,2100,2.936,2.864,2.206,-.332
195,2200,2.058,1.993,1.573,-2.116
195,2300,1.314,.771,1.011,-3.452
196,0,.698,.679,.555,-4.542
196,100,.306,.332,.288,-4.656
196,200,.126,.151,.126,-4.196
196,300,.103,.125,.104,-4.142
196,400,.152,.169,.136,-3.97
196,500,.346,.369,.306,-3.598
196,600,.57,.594,.486,-3.414
196,700,.927,.953,.791,-3.124
196,800,2.292,2.351,1.915,-.651
196,900,3.244,3.324,2.638,1.553
196,1000,3.438,3.438,2.729,1.663
196,1100,4.686,4.665,3.609,3.574
196,1200,5.262,5.215,3.996,5.03
196,1300,6.167,6.028,4.541,7
196,1400,6.689,6.505,4.79,8.06
196,1500,6.753,6.593,4.769,8.33
196,1600,6.595,6.428,4.632,8.27
196,1700,6.201,6.032,4.354,7.34
196,1800,5.574,5.414,3.929,5.542
196,1900,4.776,4.651,3.408,3.732
196,2000,3.855,3.766,2.819,1.525
196,2100,2.92,2.847,2.193,-.59
196,2200,2.028,1.959,1.556,-2.277
196,2300,1.267,.763,.981,-3.518
197,0,.684,.664,.551,-4.579
197,100,.283,.305,.271,-5.078
197,200,.115,.163,.144,-4.905
197,300,.1,.134,.119,-4.658
197,400,.166,.186,.167,-4.657
197,500,.348,.369,.331,-4.547
197,600,.768,.794,.663,-3.909
197,700,1.38,1.411,1.165,-2.837
197,800,1.533,1.567,1.26,.27
197,900,2.77,2.822,2.23,1.304
197,1000,3.907,3.941,3.112,2.146
197,1100,4.886,4.86,3.75,3.846
197,1200,5.663,5.577,4.265,5.44
197,1300,6.271,6.128,4.604,6.953
197,1400,6.651,6.471,4.77,7.84
197,1500,6.766,6.611,4.788,8.22
197,1600,6.583,6.42,4.621,8.19
197,1700,6.19,6.024,4.338,7.33
197,1800,5.591,5.432,3.936,5.58
197,1900,4.756,4.634,3.4,3.676
197,2000,3.828,3.741,2.813,1.491
197,2100,2.869,2.799,2.169,-.593
197,2200,1.999,1.935,1.543,-2.15
197,2300,1.132,.681,.885,-3.368
198,0,.384,.393,.323,-2.723
198,100,.22,.24,.19,-1.732
198,200,.13,.152,.123,-3.05
198,300,.093,.105,.086,-2.933
198,400,.222,.233,.19,-1.353
198,500,.517,.538,.436,-.278
198,600,.722,.752,.589,.163
198,700,1.141,1.168,.918,.109
198,800,1.968,1.997,1.584,.765
198,900,2.208,2.246,1.757,2.064
198,1000,2.64,2.673,2.086,2.49
198,1100,2.967,3.015,2.374,2.949
198,1200,3.271,3.325,2.633,3.167
198,1300,5.656,5.634,4.283,7.13
198,1400,5.739,5.768,4.427,7.74
198,1500,4.876,4.935,3.835,6.321
198,1600,3.947,4.007,3.138,5.027
198,1700,3.396,3.441,2.67,4.636
198,1800,3.549,3.575,2.743,4.973
198,1900,3.258,3.283,2.51,4.44
198,2000,2.621,2.61,1.991,2.939
198,2100,1.566,1.567,1.212,2.099
198,2200,1.055,1.065,.829,1.399
198,2300,.632,.646,.499,1.057
199,0,.35,.363,.28,.675
199,100,.145,.151,.118,.207
199,200,.074,.078,.061,.084
199,300,.069,.073,.056,-.183
199,400,.126,.133,.101,-.201
199,500,.206,.214,.166,.24
199,600,.35,.359,.284,.372
199,700,.705,.713,.565,.515
199,800,1.372,1.381,1.097,.695
199,900,2.092,2.09,1.648,1.944
199,1000,2.508,2.506,1.965,2.671
199,1100,3.13,3.149,2.457,3.168
199,1200,3.276,3.335,2.597,3.073
199,1300,4.097,4.159,3.196,4.594
199,1400,5.287,5.305,3.962,7.01
199,1500,5.828,5.807,4.281,8.04
199,1600,6.622,6.541,4.741,9.95
199,1700,6.16,6.031,4.376,7.72
199,1800,5.408,5.277,3.864,5.366
199,1900,4.588,4.484,3.315,3.512
199,2000,3.675,3.599,2.706,1.423
199,2100,2.801,2.733,2.1,-.3
199,2200,1.658,1.621,1.287,.384
199,2300,.692,.624,.556,-2.43
200,0,.544,.525,.434,-4.263
200,100,.237,.25,.218,-4.657
200,200,.094,.125,.107,-4.541
200,300,.087,.103,.081,-3.31
200,400,.119,.127,.103,-.751
200,500,.247,.258,.212,-.396
200,600,.359,.374,.293,.302
200,700,.633,.654,.511,.858
200,800,1.252,1.29,.985,1.863
200,900,1.771,1.817,1.386,2.647
200,1000,2.521,2.571,1.951,3.711
200,1100,4.07,4.099,3.116,4.675
200,1200,5.464,5.414,4.106,5.565
200,1300,6.059,5.956,4.462,6.998
200,1400,6.452,6.307,4.663,7.76
200,1500,5.969,5.891,4.354,7.62
200,1600,5.573,5.525,4.127,7.79
200,1700,5.476,5.367,3.965,6.223
200,1800,5.384,5.248,3.873,5.062
200,1900,4.439,4.339,3.24,3.08
200,2000,3.724,3.648,2.766,1.356
200,2100,2.379,2.32,1.804,-1.028
200,2200,1.49,1.453,1.154,-2.352
200,2300,.875,.714,.682,-2.804
201,0,.555,.547,.446,-2.962
201,100,.205,.222,.185,-3.949
201,200,.093,.106,.086,-3.446
201,300,.07,.08,.065,-3.504
201,400,.115,.129,.108,-4.023
201,500,.256,.272,.24,-4.137
201,600,.629,.649,.552,-3.707
201,700,1.221,1.249,1.041,-2.71
201,800,1.967,2.013,1.67,-1.605
201,900,2.838,2.9,2.354,-.18
201,1000,3.749,3.781,3.039,1.684
201,1100,4.687,4.679,3.658,3.352
201,1200,5.477,5.415,4.19,4.901
201,1300,6.084,5.972,4.533,6.425
201,1400,6.455,6.299,4.71,7.25
201,1500,6.563,6.435,4.736,7.54
201,1600,6.409,6.274,4.597,7.59
201,1700,6.011,5.868,4.307,6.687
201,1800,5.394,5.259,3.883,5.009
201,1900,4.591,4.487,3.346,3.313
201,2000,3.677,3.603,2.738,1.257
201,2100,2.742,2.68,2.088,-.717
201,2200,1.871,1.812,1.443,-2.27
201,2300,1.125,.679,.866,-3.476
202,0,.395,.386,.332,-4.372
202,100,.167,.182,.158,-4.425
202,200,.075,.093,.076,-4.322
202,300,.061,.076,.063,-4.244
202,400,.107,.117,.101,-3.568
202,500,.245,.258,.225,-3.313
202,600,.724,.751,.615,-1.415
202,700,1.148,1.18,.949,-.992
202,800,1.819,1.861,1.528,-1.339
202,900,3.122,3.184,2.541,1.623
202,1000,3.31,3.348,2.626,3.358
202,1100,3.418,3.455,2.705,3.661
202,1200,4.283,4.33,3.383,5.115
202,1300,4.893,4.885,3.756,5.97
202,1400,4.513,4.526,3.511,5.131
202,1500,5.258,5.284,4.042,6.627
202,1600,4.366,4.418,3.414,5.721
202,1700,3.298,3.357,2.638,4.114
202,1800,3.306,3.353,2.614,4.447
202,1900,2.166,2.212,1.741,2.883
202,2000,1.515,1.548,1.229,1.972
202,2100,1.323,1.349,1.057,1.898
202,2200,.867,.889,.697,1.398
202,2300,.721,.737,.565,1.328
203,0,.226,.233,.184,.668
203,100,.079,.082,.067,.117
203,200,.049,.05,.04,.266
203,300,.036,.038,.03,.213
203,400,.052,.054,.042,.314
203,500,.08,.083,.069,.323
203,600,.146,.151,.13,.28
203,700,.389,.399,.316,.607
203,800,.937,.964,.746,1.235
203,900,1.298,1.328,1.004,1.313
203,1000,2.194,2.225,1.691,2.835
203,1100,2.41,2.411,1.862,3.277
203,1200,3.383,3.42,2.576,4.944
203,1300,3.971,4.012,2.971,5.943
203,1400,4.84,4.869,3.617,7.49
203,1500,4.765,4.764,3.51,6.845
203,1600,5.203,5.194,3.836,7.77
203,1700,4.935,4.875,3.569,6.276
203,1800,4.711,4.641,3.435,5.584
203,1900,3.481,3.477,2.643,5.065
203,2000,2.116,2.157,1.652,3.424
203,2100,.852,.877,.687,1.548
203,2200,.617,.637,.5,1.172
203,2300,.399,.413,.322,.865
204,0,.232,.241,.184,.119
204,100,.093,.097,.075,-.331
204,200,.036,.038,.031,-.057
204,300,.026,.028,.022,.179
204,400,.052,.055,.043,.242
204,500,.146,.155,.116,.308
204,600,.285,.299,.23,.583
204,700,.58,.61,.466,.977
204,800,.685,.721,.566,1.004
204,900,.874,.902,.753,1.04
204,1000,1.163,1.18,1.021,1.557
204,1100,2.092,2.043,1.734,3.075
204,1200,2.116,2.059,1.783,2.614
204,1300,2.86,2.764,2.322,4.048
204,1400,3.756,3.625,2.964,5.357
204,1500,4.114,3.987,3.175,5.872
204,1600,3.438,3.367,2.655,4.869
204,1700,3.123,3.089,2.4,4.466
204,1800,4.398,4.24,3.174,6.783
204,1900,2.274,2.257,1.761,3.249
204,2000,2.278,2.255,1.727,3.641
204,2100,1.814,1.81,1.357,2.695
204,2200,.864,.875,.655,.543
204,2300,.424,.422,.33,.756
205,0,.182,.189,.144,-.302
205,100,.11,.116,.087,-1.808
205,200,.049,.052,.039,-.682
205,300,.037,.039,.03,-.62
205,400,.038,.041,.032,-.054
205,500,.115,.122,.09,-.853
205,600,.362,.376,.273,-.144
205,700,1.12,1.152,.829,.376
205,800,1.402,1.441,1.052,1.882
205,900,1.743,1.786,1.305,2.386
205,1000,2.308,2.362,1.735,2.99
205,1100,3.087,3.136,2.286,4.257
205,1200,3.975,4.032,2.931,5.502
205,1300,4.362,4.401,3.19,6.03
205,1400,4.21,4.262,3.11,5.724
205,1500,4.338,4.378,3.182,6.07
205,1600,4.442,4.48,3.267,6.385
205,1700,3.126,3.181,2.363,4.277
205,1800,2.281,2.332,1.752,2.911
205,1900,2.258,2.307,1.738,2.904
205,2000,2.004,2.043,1.552,2.807
205,2100,1.321,1.353,1.011,1.937
205,2200,1.131,1.157,.865,1.963
205,2300,.619,.639,.477,1.253
206,0,.239,.247,.188,.636
206,100,.069,.071,.057,.332
206,200,.037,.038,.031,.236
206,300,.031,.031,.027,.011
206,400,.043,.046,.035,-.505
206,500,.092,.097,.075,-.703
206,600,.328,.341,.25,.321
206,700,.48,.493,.368,.858
206,800,.745,.752,.565,1.463
206,900,1.436,1.44,1.073,2.719
206,1000,2.489,2.481,1.824,4.461
206,1100,2.694,2.684,2.006,4.369
206,1200,4.091,4.052,2.965,6.091
206,1300,5.121,5.059,3.674,7.6
206,1400,4.571,4.608,3.323,7.3
206,1500,5.506,5.494,3.879,9.27
206,1600,6.037,5.957,4.147,9.9
206,1700,5.816,5.702,3.979,8.01
206,1800,5.19,5.084,3.596,6.01
206,1900,4.39,4.315,3.1,3.976
206,2000,3.478,3.423,2.519,1.654
206,2100,2.514,2.466,1.868,-.576
206,2200,1.594,1.545,1.202,-2.316
206,2300,.967,.606,.725,-3.545
207,0,.391,.369,.321,-4.532
207,100,.101,.113,.093,-4.443
207,200,.042,.052,.042,-4.485
207,300,.031,.038,.031,-4.435
207,400,.063,.07,.056,-4.135
207,500,.179,.19,.151,-3.618
207,600,.46,.478,.378,-2.681
207,700,.829,.859,.658,-1.788
207,800,1.333,1.371,1.046,-.771
207,900,2.079,2.134,1.625,.543
207,1000,2.734,2.788,2.122,1.234
207,1100,3.603,3.633,2.721,2.603
207,1200,5.393,5.371,3.961,5.855
207,1300,5.331,5.287,3.841,6.171
207,1400,5.491,5.475,3.994,6.93
207,1500,4.008,4.059,3.037,4.271
207,1600,4.248,4.299,3.21,5.45
207,1700,4.056,4.106,3.06,5.927
207,1800,3.645,3.689,2.738,5.507
207,1900,2.239,2.29,1.743,3.236
207,2000,1.102,1.133,.871,1.667
207,2100,1.195,1.206,.919,2.008
207,2200,1.04,1.046,.79,1.787
207,2300,.553,.556,.418,.704
208,0,.307,.31,.234,-1.218
208,100,.114,.12,.089,-1.771
208,200,.036,.038,.029,-1.21
208,300,.022,.025,.02,-2.92
208,400,.042,.048,.036,-3.484
208,500,.12,.13,.094,-1.953
208,600,.318,.336,.241,-1.721
208,700,.71,.743,.532,-1.037
208,800,1.061,1.1,.796,1.097
208,900,2.049,2.103,1.52,2.975
208,1000,3.3,3.372,2.454,3.753
208,1100,4.035,4.056,2.922,5.207
208,1200,4.862,4.856,3.474,7.56
208,1300,3.907,3.901,2.785,5.282
208,1400,4.298,4.33,3.108,6.615
208,1500,5.795,5.797,4.084,9.08
208,1600,5.209,5.156,3.636,6.956
208,1700,4.252,4.236,3.04,6.024
208,1800,4.08,4.076,2.981,6.439
208,1900,3.592,3.565,2.612,5.082
208,2000,1.937,1.924,1.442,1.39
208,2100,1.274,1.25,.962,-1.933
208,2200,1.308,1.265,.974,-2.023
208,2300,.906,.745,.676,-1.909
209,0,.288,.29,.231,-2.366
209,100,.098,.108,.089,-4.335
209,200,.038,.047,.037,-4.327
209,300,.027,.032,.025,-4.247
209,400,.049,.057,.044,-3.917
209,500,.165,.175,.145,-3.261
209,600,.668,.692,.551,-.837
209,700,1.086,1.119,.852,.844
209,800,1.729,1.783,1.349,1.543
209,900,3.077,3.145,2.356,4.265
209,1000,3.624,3.682,2.743,5.749
209,1100,3.566,3.607,2.654,4.44
209,1200,5.203,5.168,3.812,5.667
209,1300,5.771,5.693,4.124,7.09
209,1400,6.165,6.034,4.313,8.29
209,1500,6.271,6.166,4.349,8.66
209,1600,6.118,6.009,4.242,8.65
209,1700,5.721,5.606,3.987,7.44
209,1800,5.097,4.995,3.584,5.655
209,1900,4.296,4.222,3.068,3.666
209,2000,3.383,3.332,2.473,1.43
209,2100,2.456,2.409,1.832,-.586
209,2200,1.605,1.559,1.204,-2.164
209,2300,.854,.546,.638,-3.556
210,0,.319,.299,.268,-4.405
210,100,.095,.102,.09,-4.384
210,200,.032,.04,.032,-4.344
210,300,.022,.027,.021,-4.288
210,400,.043,.05,.04,-4.177
210,500,.134,.144,.13,-4.069
210,600,.389,.405,.354,-3.953
210,700,.986,1.012,.81,-2.861
210,800,1.704,1.75,1.392,-1.604
210,900,2.576,2.641,2.059,.016
210,1000,3.488,3.531,2.724,2.086
210,1100,4.435,4.445,3.343,4.049
210,1200,5.16,5.123,3.812,5.561
210,1300,5.756,5.675,4.134,7.09
210,1400,6.121,5.99,4.308,8.18
210,1500,6.144,6.035,4.272,8.45
210,1600,6.01,5.901,4.157,8.6
210,1700,5.42,5.309,3.758,6.942
210,1800,4.972,4.878,3.487,5.725
210,1900,3.799,3.74,2.695,3.168
210,2000,2.849,2.813,2.063,1.031
210,2100,2.759,2.717,2.002,.904
210,2200,.67,.657,.518,-3.018
210,2300,.408,.369,.318,-3.883
211,0,.249,.244,.2,-4.004
211,100,.08,.086,.071,-4.127
211,200,.022,.025,.019,-4.023
211,300,.012,.015,.012,-4.097
211,400,.028,.031,.024,-4.546
211,500,.092,.099,.076,-4.609
211,600,.294,.311,.241,-4.367
211,700,.349,.366,.284,-4.386
211,800,.63,.653,.508,-3.616
211,900,2.094,2.158,1.643,.219
211,1000,2.98,3.028,2.297,1.773
211,1100,3.512,3.547,2.655,2.713
211,1200,3.154,3.152,2.329,1.81
211,1300,5.12,5.059,3.62,6.41
211,1400,4.666,4.607,3.287,5.866
211,1500,5.991,5.887,4.143,8.85
211,1600,6.303,6.185,4.3,9.86
211,1700,4.081,4.034,2.855,6.121
211,1800,2.384,2.384,1.729,3.626
211,1900,3.01,3.029,2.2,5.882
211,2000,1.84,1.875,1.387,3.694
211,2100,.938,.966,.727,2.061
211,2200,.782,.8,.588,1.85
211,2300,.341,.354,.259,.99
212,0,.117,.122,.091,.396
212,100,.047,.05,.036,-.17
212,200,.014,.016,.012,-.215
212,300,.007,.01,.006,-.241
212,400,.016,.017,.013,-.359
212,500,.039,.042,.032,.252
212,600,.127,.133,.1,.365
212,700,.26,.271,.203,.581
212,800,.415,.43,.327,.871
212,900,.938,.962,.715,1.798
212,1000,1.416,1.446,1.068,2.556
212,1100,2.099,2.153,1.542,3.816
212,1200,3.251,3.274,2.294,4.608
212,1300,3.727,3.756,2.631,5.602
212,1400,3.854,3.905,2.792,7.32
212,1500,3.81,3.868,2.79,7.04
212,1600,3.605,3.666,2.661,6.554
212,1700,3.708,3.754,2.706,6.905
212,1800,3.34,3.354,2.406,6.016
212,1900,2.879,2.868,2.056,4.596
212,2000,2.608,2.558,1.842,3.204
212,2100,2.372,2.327,1.685,1.521
212,2200,1.486,1.448,1.064,-1.949
212,2300,.793,.522,.568,-3.572
213,0,.278,.256,.229,-4.47
213,100,.072,.078,.066,-4.377
213,200,.02,.025,.019,-4.334
213,300,.014,.017,.012,-4.322
213,400,.027,.031,.024,-4.362
213,500,.096,.105,.087,-4.33
213,600,.33,.349,.296,-4.265
213,700,.883,.915,.708,-3.154
213,800,1.607,1.656,1.268,-1.724
213,900,2.461,2.528,1.905,-.062
213,1000,3.378,3.43,2.55,2.215
213,1100,4.324,4.332,3.14,4.346
213,1200,5.103,5.065,3.64,6.037
213,1300,5.719,5.635,3.965,7.69
213,1400,6.111,5.975,4.157,8.99
213,1500,6.245,6.119,4.229,9.24
213,1600,6.131,6.003,4.149,8.99
213,1700,5.736,5.605,3.891,7.75
213,1800,5.093,4.986,3.462,6.253
213,1900,4.269,4.196,2.918,4.418
213,2000,3.358,3.313,2.313,2.16
213,2100,2.425,2.388,1.677,-.154
213,2200,1.555,1.52,1.06,-2.129
213,2300,.808,.539,.541,-3.841
214,0,.274,.26,.209,-4.85
214,100,.067,.073,.058,-4.794
214,200,.016,.02,.015,-4.729
214,300,.01,.013,.01,-4.439
214,400,.022,.026,.019,-4.517
214,500,.082,.091,.069,-4.383
214,600,.259,.276,.211,-1.944
214,700,.325,.34,.25,.849
214,800,.492,.507,.373,1.078
214,900,.73,.742,.516,.153
214,1000,2.061,2.075,1.439,4.074
214,1100,3.06,3.104,2.142,4.91
214,1200,3.001,3.041,2.175,4.27
214,1300,5.061,5.032,3.522,7.82
214,1400,4.954,4.935,3.473,8.15
214,1500,4.456,4.459,3.146,8.06
214,1600,5.198,5.184,3.655,9.35
214,1700,5.89,5.879,4.146,10.22
214,1800,3.326,3.343,2.418,4.968
214,1900,4.195,4.125,2.945,3.895
214,2000,2.198,2.188,1.608,1.939
214,2100,2.71,2.683,1.982,2.97
214,2200,.932,.917,.705,.214
214,2300,.442,.454,.34,.72
215,0,.153,.16,.105,-.268
215,100,.044,.047,.033,-1.05
215,200,.013,.014,.01,-.639
215,300,.009,.007,.005,-.187
215,400,.016,.017,.013,-.121
215,500,.079,.084,.057,-.042
215,600,.332,.348,.233,.478
215,700,.531,.554,.382,.449
215,800,1.067,1.104,.75,1.071
215,900,1.777,1.813,1.223,1.614
215,1000,3.589,3.626,2.565,3.488
215,1100,4.513,4.524,3.292,2.884
215,1200,5.043,5.018,3.635,3.692
215,1300,5.572,5.507,3.943,2.735
215,1400,5.946,5.838,4.144,5.826
215,1500,6.065,5.963,4.198,7.77
215,1600,5.952,5.845,4.115,7.69
215,1700,5.562,5.45,3.862,6.66
215,1800,4.902,4.812,3.436,4.98
215,1900,4.071,4.006,2.895,2.911
215,2000,3.161,3.115,2.286,.728
215,2100,2.24,2.196,1.637,-1.431
215,2200,1.381,1.337,.999,-2.973
215,2300,.664,.477,.486,-4.407
216,0,.226,.199,.19,-4.996
216,100,.056,.061,.05,-4.753
216,200,.012,.015,.011,-4.792
216,300,.007,.008,.006,-4.754
216,400,.021,.025,.018,-3.476
216,500,.056,.061,.047,-3.273
216,600,.171,.18,.138,-3.618
216,700,.318,.333,.253,-1.198
216,800,.665,.688,.521,.852
216,900,.723,.748,.574,1.079
216,1000,1.217,1.251,.951,1.71
216,1100,3.406,3.471,2.576,4.477
216,1200,2.615,2.672,2.006,3.306
216,1300,3.553,3.622,2.715,4.303
216,1400,3.541,3.612,2.704,4.039
216,1500,3.498,3.572,2.706,3.881
216,1600,3.014,3.078,2.324,3.514
216,1700,2.412,2.465,1.861,2.982
216,1800,3.144,3.202,2.394,4.109
216,1900,2.437,2.489,1.864,3.543
216,2000,1.493,1.532,1.155,2.243
216,2100,.87,.897,.683,1.306
216,2200,.459,.476,.366,.697
216,2300,.199,.208,.162,.262
217,0,.073,.077,.06,.016
217,100,.017,.018,.015,-.097
217,200,.004,.004,.004,-.181
217,300,.002,.003,.002,-.121
217,400,.005,.006,.006,-.121
217,500,.027,.028,.023,-.05
217,600,.118,.124,.095,.08
217,700,.309,.321,.245,.471
217,800,.588,.609,.462,.868
217,900,1.185,1.223,.912,1.52
217,1000,1.944,1.999,1.47,2.919
217,1100,2.489,2.546,1.868,4.04
217,1200,3.162,3.216,2.355,5.289
217,1300,4.028,4.07,2.947,6.779
217,1400,4.767,4.801,3.473,7.04
217,1500,4.819,4.835,3.524,7.12
217,1600,4.411,4.454,3.29,6.92
217,1700,3.744,3.787,2.821,5.781
217,1800,3.698,3.708,2.758,5.612
217,1900,2.48,2.485,1.87,3.173
217,2000,2.206,2.213,1.672,2.602
217,2100,1.827,1.803,1.379,-.514
217,2200,.61,.615,.48,-1.906
217,2300,.289,.302,.233,-.668
218,0,.086,.091,.071,-.329
218,100,.018,.02,.015,-.459
218,200,.002,.003,.003,-.502
218,300,0,.003,.003,-.653
218,400,.004,.005,.004,-.631
218,500,.026,.028,.021,-.433
218,600,.115,.121,.093,-.358
218,700,.296,.309,.237,-.193
218,800,.892,.921,.7,-.016
218,900,1.996,2.042,1.604,-.624
218,1000,3.207,3.248,2.557,.829
218,1100,4.091,4.105,3.145,2.359
218,1200,4.879,4.856,3.678,3.755
218,1300,5.49,5.431,4.04,5.032
218,1400,5.873,5.777,4.242,6.101
218,1500,5.991,5.893,4.288,6.485
218,1600,5.848,5.743,4.173,6.31
218,1700,5.444,5.339,3.893,5.233
218,1800,4.789,4.705,3.444,3.779
218,1900,3.94,3.884,2.883,1.706
218,2000,3.017,2.976,2.237,-.373
218,2100,2.112,2.075,1.583,-2.138
218,2200,1.27,1.235,.929,-3.388
218,2300,.569,.427,.431,-4.699
219,0,.159,.132,.141,-5.047
219,100,.028,.031,.025,-5.001
219,200,.003,.005,.003,-5.016
219,300,.002,.003,0,-4.982
219,400,.007,.008,.007,-4.91
219,500,.042,.046,.036,-4.774
219,600,.193,.204,.181,-4.773
219,700,.657,.679,.556,-4.147
219,800,1.396,1.428,1.135,-2.76
219,900,2.22,2.263,1.817,-1.51
219,1000,3.131,3.157,2.515,.356
219,1100,4.103,4.092,3.169,2.259
219,1200,4.826,4.772,3.661,3.585
219,1300,5.495,5.402,4.078,4.685
219,1400,5.902,5.774,4.309,5.527
219,1500,6.005,5.88,4.349,5.796
219,1600,5.829,5.705,4.208,5.634
219,1700,5.406,5.291,3.914,4.586
219,1800,4.879,4.796,3.57,3.462
219,1900,3.992,3.943,2.964,1.791
219,2000,2.97,2.938,2.238,-.597
219,2100,2.082,2.056,1.587,-2.213
219,2200,1.237,1.214,.922,-3.408
219,2300,.519,.39,.403,-4.548
220,0,.105,.102,.091,-4.43
220,100,.018,.02,.017,-4.41
220,200,.002,.002,0,-4.216
220,300,0,0,0,-3.985
220,400,.003,.003,.002,-3.726
220,500,.03,.032,.026,-3.018
220,600,.145,.152,.119,-2.632
220,700,.477,.495,.386,-.237
220,800,.924,.949,.736,.427
220,900,1.496,1.531,1.191,1.85
220,1000,1.706,1.743,1.368,2.05
220,1100,1.9,1.945,1.531,2.308
220,1200,3.265,3.312,2.557,4.18
220,1300,4.894,4.896,3.729,5.673
220,1400,3.222,3.287,2.573,3.41
220,1500,2.963,3.024,2.376,3.051
220,1600,3.174,3.228,2.494,3.598
220,1700,2.827,2.889,2.234,3.743
220,1800,2.078,2.129,1.653,2.665
220,1900,1.665,1.707,1.377,1.601
220,2000,1.27,1.276,1.119,.733
220,2100,.864,.874,.778,.497
220,2200,.413,.421,.385,.267
220,2300,.287,.281,.277,.216
221,0,.066,.072,.07,.012
221,100,.007,.008,.009,-.033
221,200,.002,.001,.002,-.031
221,300,0,0,0,-.048
221,400,.001,.002,0,-.104
